Date,sst,region
2015-08-17,29.999766759582382,pipa
2015-08-18,29.928563976500346,pipa
2015-08-19,29.655568505227414,pipa
2015-08-20,29.686124463173893,pipa
2015-08-21,29.728301837097547,pipa
2015-08-22,29.77025731071166,pipa
2015-08-23,29.763454782233342,pipa
2015-08-24,29.91248955612621,pipa
2015-08-25,29.876176993481234,pipa
2015-08-26,29.904564356942682,pipa
2015-08-27,29.914354747847206,pipa
2015-08-28,29.914682440391278,pipa
2015-08-29,29.69650190586979,pipa
2015-08-30,29.60232464900537,pipa
2015-08-31,29.56466122341477,pipa
2015-09-01,29.80665810671407,pipa
2015-09-02,29.80910478991535,pipa
2015-09-03,29.74813656416674,pipa
2015-09-04,29.772856609819815,pipa
2015-09-05,29.810872676192382,pipa
2015-09-06,29.973810130008864,pipa
2015-09-07,30.121578250404227,pipa
2015-09-08,29.96574841055581,pipa
2015-09-09,29.919751834536857,pipa
2015-09-10,30.003431077749234,pipa
2015-09-11,29.969665722877025,pipa
2015-09-12,29.92983333699144,pipa
2015-09-13,29.93100122180523,pipa
2015-09-14,29.96602898677964,pipa
2015-09-15,30.163838297374234,pipa
2015-09-16,30.147012722869697,pipa
2015-09-17,30.089080061163422,pipa
2015-09-18,29.931558057695533,pipa
2015-09-19,29.863993912922606,pipa
2015-09-20,29.881024853127332,pipa
2015-09-21,29.91102916968459,pipa
2015-09-22,30.133222931893535,pipa
2015-09-23,30.1571331475019,pipa
2015-09-24,29.946184090194123,pipa
2015-09-25,29.956404746749786,pipa
2015-09-26,30.105244178134814,pipa
2015-09-27,30.147026843133393,pipa
2015-09-28,30.10844435665007,pipa
2015-09-29,30.114031445022416,pipa
2015-09-30,30.122903579816086,pipa
2015-10-01,30.14690429680357,pipa
2015-10-02,30.104511460825425,pipa
2015-10-03,30.088578682059964,pipa
2015-10-04,30.030880724011062,pipa
2015-10-05,29.946883811446938,pipa
2015-10-06,29.95616206843573,pipa
2015-10-07,29.945436374677175,pipa
2015-10-08,29.91752566156727,pipa
2015-10-09,29.871973178815185,pipa
2015-10-10,29.84972754475686,pipa
2015-10-11,29.783977378313327,pipa
2015-10-12,29.594149382147005,pipa
2015-10-13,29.35741562593738,pipa
2015-10-14,29.760729278695965,pipa
2015-10-15,30.004930971664354,pipa
2015-10-16,30.115111242802705,pipa
2015-10-17,30.1837693056196,pipa
2015-10-18,30.256202161205145,pipa
2015-10-19,30.251938280546973,pipa
2015-10-20,30.380710915037017,pipa
2015-10-21,30.410663140258862,pipa
2015-10-22,30.01624474148211,pipa
2015-10-23,29.995829620362446,pipa
2015-10-24,30.016481566837136,pipa
2015-10-25,30.18867115881276,pipa
2015-10-26,29.867874278439878,pipa
2015-10-27,29.746508929420656,pipa
2015-10-28,30.043445856470846,pipa
2015-10-29,30.085022204663385,pipa
2015-10-30,30.20373543161915,pipa
2015-10-31,30.11102638952908,pipa
2015-11-01,30.010108426066118,pipa
2015-11-02,30.07426644132776,pipa
2015-11-03,30.31538969732886,pipa
2015-11-04,30.374021202344128,pipa
2015-11-05,30.401486944243207,pipa
2015-11-06,30.340987101541533,pipa
2015-11-07,30.387609651529456,pipa
2015-11-08,30.538355684320663,pipa
2015-11-09,30.575893344453974,pipa
2015-11-10,30.50829166758119,pipa
2015-11-11,30.331638243234362,pipa
2015-11-12,30.35938397606141,pipa
2015-11-13,30.59374443054369,pipa
2015-11-14,30.643608641894033,pipa
2015-11-15,30.450223583035196,pipa
2015-11-16,30.50247294835496,pipa
2015-11-17,30.574249028774602,pipa
2015-11-18,30.598835407475676,pipa
2015-11-19,30.937585142263483,pipa
2015-11-20,30.774321824952626,pipa
2015-11-21,30.64462800787227,pipa
2015-11-22,30.531670434509053,pipa
2015-11-23,30.727417089177138,pipa
2015-11-24,30.790759421434984,pipa
2015-11-25,30.808386412355613,pipa
2015-11-26,30.760002780155567,pipa
2015-11-27,30.72704110972105,pipa
2015-11-28,30.672343085826334,pipa
2015-11-29,30.620723352574934,pipa
2015-11-30,30.565957507517435,pipa
2015-12-01,30.501345156310617,pipa
2015-12-02,30.450795782942997,pipa
2015-12-03,30.39702113649833,pipa
2015-12-04,30.303973720213932,pipa
2015-12-05,30.002482752061333,pipa
2015-12-06,29.917200968664744,pipa
2015-12-07,29.942734868271852,pipa
2015-12-08,30.063525164065755,pipa
2015-12-09,30.207625966652806,pipa
2015-12-10,30.271051410928944,pipa
2015-12-11,30.328356050130562,pipa
2015-12-12,30.33903016468765,pipa
2015-12-13,30.237512711895405,pipa
2015-12-14,30.14111711039416,pipa
2015-12-15,30.099262161351444,pipa
2015-12-16,30.085882223831792,pipa
2015-12-17,30.199993708069037,pipa
2015-12-18,30.262404615058227,pipa
2015-12-19,30.25571014683609,pipa
2015-12-20,30.230556835890354,pipa
2015-12-21,30.204246614429017,pipa
2015-12-22,30.17986618672403,pipa
2015-12-23,30.145626669007875,pipa
2015-12-24,30.062529648895644,pipa
2015-12-25,30.105183014712896,pipa
2015-12-26,30.14847588946689,pipa
2015-12-27,30.191647095834917,pipa
2015-12-28,30.130742374691817,pipa
2015-12-29,30.090433338454663,pipa
2015-12-30,30.041571738987297,pipa
2015-12-31,29.944490755982788,pipa
2016-01-01,29.91600725766919,pipa
2016-01-02,29.883887681716107,pipa
2016-01-03,29.83771237096056,pipa
2016-01-04,29.7871503405691,pipa
2016-01-05,29.73635397233013,pipa
2016-01-06,29.666513977597816,pipa
2016-01-07,29.571706722855065,pipa
2016-01-08,29.63555548239355,pipa
2016-01-09,29.64578769854334,pipa
2016-01-10,29.599584220422443,pipa
2016-01-11,29.555528924591968,pipa
2016-01-12,29.542394518703855,pipa
2016-01-13,29.425821426219812,pipa
2016-01-14,29.363004104387514,pipa
2016-01-15,29.358298252160115,pipa
2016-01-16,29.386501247411896,pipa
2016-01-17,29.394315386697723,pipa
2016-01-18,29.44154335213596,pipa
2016-01-19,29.389334445395544,pipa
2016-01-20,29.447512565571476,pipa
2016-01-21,29.642480484039734,pipa
2016-01-22,29.79987606359243,pipa
2016-01-23,29.827581776812053,pipa
2016-01-24,29.82249475062736,pipa
2016-01-25,29.853141356276954,pipa
2016-01-26,29.77891537352856,pipa
2016-01-27,29.65315437911082,pipa
2016-01-28,29.709572733990314,pipa
2016-01-29,29.814774990306024,pipa
2016-01-30,29.841597638331052,pipa
2016-01-31,29.78526554143527,pipa
2016-02-01,29.809978563537527,pipa
2016-02-02,30.073855197793435,pipa
2016-02-03,30.337890227753256,pipa
2016-02-04,30.364233298947227,pipa
2016-02-05,30.334571892627476,pipa
2016-02-06,30.20555745776725,pipa
2016-02-07,30.168575682418464,pipa
2016-02-08,30.13170123570599,pipa
2016-02-09,29.97192152645172,pipa
2016-02-10,30.064116459252432,pipa
2016-02-11,30.278947784289205,pipa
2016-02-12,30.307859792366283,pipa
2016-02-13,30.385466590578204,pipa
2016-02-14,30.339324056393256,pipa
2016-02-15,30.167430916792885,pipa
2016-02-16,30.039726374165046,pipa
2016-02-17,29.991261239510436,pipa
2016-02-18,29.948150172296472,pipa
2016-02-19,29.94323127236013,pipa
2016-02-20,29.979655114388763,pipa
2016-02-21,30.062784618423663,pipa
2016-02-22,30.200454043297285,pipa
2016-02-23,30.24682645244838,pipa
2016-02-24,30.256250374955197,pipa
2016-02-25,30.16255452397152,pipa
2016-02-26,30.100721596687254,pipa
2016-02-27,30.053754965869974,pipa
2016-02-28,30.01145299708086,pipa
2016-02-29,29.940625608159056,pipa
2016-03-01,29.872718333662565,pipa
2016-03-02,29.850253579450253,pipa
2016-03-03,29.841386858643766,pipa
2016-03-04,29.791708039770846,pipa
2016-03-05,29.832956695419327,pipa
2016-03-06,29.856783872171363,pipa
2016-03-07,29.901771690700365,pipa
2016-03-08,29.84444949262161,pipa
2016-03-09,29.811057117564044,pipa
2016-03-10,29.80178427456232,pipa
2016-03-11,29.778099836848785,pipa
2016-03-12,29.850141861094645,pipa
2016-03-13,30.096480908379245,pipa
2016-03-14,30.043625322827275,pipa
2016-03-15,29.99795234228107,pipa
2016-03-16,29.94245970603515,pipa
2016-03-17,30.14984665247324,pipa
2016-03-18,30.136851839658192,pipa
2016-03-19,29.89183468317203,pipa
2016-03-20,29.82238478815949,pipa
2016-03-21,29.888370024070312,pipa
2016-03-22,29.957327758389894,pipa
2016-03-23,30.109061843828446,pipa
2016-03-24,30.047204919412092,pipa
2016-03-25,29.78885633180426,pipa
2016-03-26,29.951855388014604,pipa
2016-03-27,30.388690327253578,pipa
2016-03-28,30.428210604098535,pipa
2016-03-29,30.1005293269829,pipa
2016-03-30,29.990517108930888,pipa
2016-03-31,30.085709122568304,pipa
2016-04-01,30.12646671495361,pipa
2016-04-02,30.145940460774213,pipa
2016-04-03,30.07213398886475,pipa
2016-04-04,30.025486124829005,pipa
2016-04-05,29.735591039119726,pipa
2016-04-06,29.94423849344836,pipa
2016-04-07,29.981119451577772,pipa
2016-04-08,30.004019373294437,pipa
2016-04-09,29.91230423681073,pipa
2016-04-10,29.973818763123415,pipa
2016-04-11,29.94692566010406,pipa
2016-04-12,29.98357923077487,pipa
2016-04-13,29.879603462025283,pipa
2016-04-14,29.843299093523,pipa
2016-04-15,29.825229033603303,pipa
2016-04-16,29.841258971488788,pipa
2016-04-17,29.903528383193237,pipa
2016-04-18,29.818878499886623,pipa
2016-04-19,29.951506112684125,pipa
2016-04-20,30.004143529187974,pipa
2016-04-21,30.021477067374903,pipa
2016-04-22,30.105687393457877,pipa
2016-04-23,30.085977261254115,pipa
2016-04-24,30.05709634702195,pipa
2016-04-25,30.187637087274943,pipa
2016-04-26,30.242184616960415,pipa
2016-04-27,30.17819341103138,pipa
2016-04-28,30.12787179093232,pipa
2016-04-29,30.22911978812288,pipa
2016-04-30,30.246017719833464,pipa
2016-05-01,30.120100378247475,pipa
2016-05-02,29.915850105719098,pipa
2016-05-03,29.79530504890882,pipa
2016-05-04,29.798722225880333,pipa
2016-05-05,30.34876590358711,pipa
2016-05-06,30.299666088686948,pipa
2016-05-07,30.135175332704154,pipa
2016-05-08,30.06530431728891,pipa
2016-05-09,30.045657762852755,pipa
2016-05-10,30.006398162170832,pipa
2016-05-11,29.92860567883351,pipa
2016-05-12,29.827044694658454,pipa
2016-05-13,30.00755660908817,pipa
2016-05-14,30.250594514314155,pipa
2016-05-15,30.269224482927644,pipa
2016-05-16,30.213076754241538,pipa
2016-05-17,30.076553265585343,pipa
2016-05-18,30.144832129818607,pipa
2016-05-19,30.189468990291413,pipa
2016-05-20,30.260092184104806,pipa
2016-05-21,30.129214898707236,pipa
2016-05-22,29.966012817980317,pipa
2016-05-23,29.851374421105792,pipa
2016-05-24,29.76178368926639,pipa
2016-05-25,29.587043597228618,pipa
2016-05-26,29.55023631322109,pipa
2016-05-27,29.595951215586425,pipa
2016-05-28,29.628514518996504,pipa
2016-05-29,29.66854524703145,pipa
2016-05-30,29.670104621642764,pipa
2016-05-31,29.41104914290731,pipa
2016-06-01,29.375911634950953,pipa
2016-06-02,29.704609644213264,pipa
2016-06-03,29.53393896826965,pipa
2016-06-04,29.345926267348556,pipa
2016-06-05,29.13747137537218,pipa
2016-06-06,29.30790149469945,pipa
2016-06-07,29.595099171074658,pipa
2016-06-08,29.900582515748088,pipa
2016-06-09,30.14250601757352,pipa
2016-06-10,30.112245560896397,pipa
2016-06-11,29.969210874797902,pipa
2016-06-12,29.89177703152551,pipa
2016-06-13,29.942733844003996,pipa
2016-06-14,29.99494509192802,pipa
2016-06-15,29.80279178829847,pipa
2016-06-16,29.732099310082457,pipa
2016-06-17,29.678265256103543,pipa
2016-06-18,29.81366336706101,pipa
2016-06-19,29.824107533489897,pipa
2016-06-20,29.669253528236887,pipa
2016-06-21,29.57827184068249,pipa
2016-06-22,29.758133345039255,pipa
2016-06-23,29.778035820109313,pipa
2016-06-24,29.476341095820253,pipa
2016-06-25,29.483124602181697,pipa
2016-06-26,29.579410533863015,pipa
2016-06-27,29.69261305356191,pipa
2016-06-28,29.662468924445648,pipa
2016-06-29,29.53818046135947,pipa
2016-06-30,29.42534060563495,pipa
2016-07-01,29.460854166209426,pipa
2016-07-02,29.41379564393522,pipa
2016-07-03,29.48925023594743,pipa
2016-07-04,29.560552299847092,pipa
2016-07-05,29.344451102185367,pipa
2016-07-06,29.472194201180834,pipa
2016-07-07,29.552606176335072,pipa
2016-07-08,29.54734539042898,pipa
2016-07-09,29.39063716775312,pipa
2016-07-10,29.182547646744677,pipa
2016-07-11,29.20376762289383,pipa
2016-07-12,29.187590775736524,pipa
2016-07-13,29.137748951954503,pipa
2016-07-14,29.104875222229577,pipa
2016-07-15,29.062474045784757,pipa
2016-07-16,29.012239049479458,pipa
2016-07-17,29.09883679755345,pipa
2016-07-18,29.235537338220542,pipa
2016-07-19,29.14425597916346,pipa
2016-07-20,29.02665430229072,pipa
2016-07-21,28.933010688966444,pipa
2016-07-22,28.95227350877576,pipa
2016-07-23,28.95942977546585,pipa
2016-07-24,28.874828471719255,pipa
2016-07-25,29.002593226663134,pipa
2016-07-26,29.072792300432397,pipa
2016-07-27,29.08672512309506,pipa
2016-07-28,29.09516626061764,pipa
2016-07-29,29.14477484398208,pipa
2016-07-30,29.116956461300948,pipa
2016-07-31,28.904263002714313,pipa
2016-08-01,28.775269199534712,pipa
2016-08-02,28.876243351404348,pipa
2016-08-03,28.9876452814176,pipa
2016-08-04,28.76701499089134,pipa
2016-08-05,28.650156200844286,pipa
2016-08-06,28.486762508870875,pipa
2016-08-07,28.4093481998493,pipa
2016-08-08,28.52391914137092,pipa
2016-08-09,28.651892481142493,pipa
2016-08-10,28.81099075964093,pipa
2016-08-11,28.79373865074661,pipa
2016-08-12,28.59736536365167,pipa
2016-08-13,28.87948274474518,pipa
2016-08-14,29.07262132086652,pipa
2016-08-15,29.051801394467486,pipa
2016-08-16,28.95728883621225,pipa
2016-08-17,28.89598230943132,pipa
2016-08-18,28.84995171308796,pipa
2016-08-19,28.92022138817558,pipa
2016-08-20,28.898496960119413,pipa
2016-08-21,28.752674875441713,pipa
2016-08-22,28.710965445593107,pipa
2016-08-23,28.81582230416366,pipa
2016-08-24,29.133994278732544,pipa
2016-08-25,28.9927115295977,pipa
2016-08-26,28.71434648054258,pipa
2016-08-27,28.7538037649159,pipa
2016-08-28,29.09639955224863,pipa
2016-08-29,28.980151225829115,pipa
2016-08-30,28.911470263309987,pipa
2016-08-31,28.73553448490303,pipa
2016-09-01,28.47804898926713,pipa
2016-09-02,28.436784750115233,pipa
2016-09-03,28.52143053635053,pipa
2016-09-04,28.481658874914984,pipa
2016-09-05,28.472756377896314,pipa
2016-09-06,28.518418749954257,pipa
2016-09-07,28.573224395133295,pipa
2016-09-08,28.685828669256633,pipa
2016-09-09,28.740767615577663,pipa
2016-09-10,28.716209916375867,pipa
2016-09-11,28.44118463890897,pipa
2016-09-12,28.53561481676581,pipa
2016-09-13,28.423334211277204,pipa
2016-09-14,28.39752134500999,pipa
2016-09-15,28.29760431070437,pipa
2016-09-16,28.505624254662262,pipa
2016-09-17,28.603231930818023,pipa
2016-09-18,28.59540301281069,pipa
2016-09-19,28.595909074281384,pipa
2016-09-20,28.75860860531301,pipa
2016-09-21,28.777300103158417,pipa
2016-09-22,28.76695719292083,pipa
2016-09-23,28.80768493521508,pipa
2016-09-24,28.84178507934416,pipa
2016-09-25,28.759485744386676,pipa
2016-09-26,28.667800384832045,pipa
2016-09-27,28.619510399976598,pipa
2016-09-28,28.54201583225419,pipa
2016-09-29,28.454041687700755,pipa
2016-09-30,28.523089118617552,pipa
2016-10-01,28.370868066987097,pipa
2016-10-02,28.49584059466062,pipa
2016-10-03,28.58433162865904,pipa
2016-10-04,28.595014742140584,pipa
2016-10-05,28.61121485481006,pipa
2016-10-06,28.61132232977033,pipa
2016-10-07,28.53308516787021,pipa
2016-10-08,28.4942095944631,pipa
2016-10-09,28.503891412977474,pipa
2016-10-10,28.36237900836243,pipa
2016-10-11,28.431063263170994,pipa
2016-10-12,28.56989296401161,pipa
2016-10-13,28.52406700174857,pipa
2016-10-14,28.52167219039674,pipa
2016-10-15,28.422031269433642,pipa
2016-10-16,28.268923201861217,pipa
2016-10-17,28.274261466312588,pipa
2016-10-18,28.215875419766903,pipa
2016-10-19,28.258550222046658,pipa
2016-10-20,28.359182414784588,pipa
2016-10-21,28.49075459274382,pipa
2016-10-22,28.603493265438978,pipa
2016-10-23,28.667269667771407,pipa
2016-10-24,28.696065787259563,pipa
2016-10-25,28.532215271833397,pipa
2016-10-26,28.380876187967786,pipa
2016-10-27,28.393078729615254,pipa
2016-10-28,28.356021158446925,pipa
2016-10-29,28.41954720045652,pipa
2016-10-30,28.3437820358055,pipa
2016-10-31,28.28248443478706,pipa
2016-11-01,28.204721362568858,pipa
2016-11-02,28.015570846411073,pipa
2016-11-03,27.935040495160322,pipa
2016-11-04,27.982386324561183,pipa
2016-11-05,28.091934183475612,pipa
2016-11-06,28.217729637189688,pipa
2016-11-07,28.2241239217752,pipa
2016-11-08,28.20558906374604,pipa
2016-11-09,28.319060892722575,pipa
2016-11-10,28.68504495804161,pipa
2016-11-11,28.65960580320892,pipa
2016-11-12,28.386785993869008,pipa
2016-11-13,28.32714287804627,pipa
2016-11-14,28.28532633904729,pipa
2016-11-15,28.282274459881595,pipa
2016-11-16,28.26485488319688,pipa
2016-11-17,28.24990591368349,pipa
2016-11-18,28.146065714097585,pipa
2016-11-19,28.087639282134585,pipa
2016-11-20,28.152232757548482,pipa
2016-11-21,28.15667976266248,pipa
2016-11-22,28.15895107657867,pipa
2016-11-23,28.22148957807482,pipa
2016-11-24,28.297283275901176,pipa
2016-11-25,28.362718772634476,pipa
2016-11-26,28.40048177169071,pipa
2016-11-27,28.401271116378776,pipa
2016-11-28,28.3649307521784,pipa
2016-11-29,28.650558591778047,pipa
2016-11-30,28.98007367412184,pipa
2016-12-01,29.335036324927025,pipa
2016-12-02,29.31226707052085,pipa
2016-12-03,29.208790412853133,pipa
2016-12-04,29.176236839987393,pipa
2016-12-05,29.033375035666467,pipa
2016-12-06,28.905945362627378,pipa
2016-12-07,29.028807020624356,pipa
2016-12-08,28.89766488883035,pipa
2016-12-09,28.85282558913692,pipa
2016-12-10,28.807445183380533,pipa
2016-12-11,28.684781794370938,pipa
2016-12-12,28.56330875090535,pipa
2016-12-13,28.580386002648495,pipa
2016-12-14,28.59405141824515,pipa
2016-12-15,28.560386002648478,pipa
2016-12-16,28.609702962328917,pipa
2016-12-17,28.693106384846665,pipa
2016-12-18,28.723265000036616,pipa
2016-12-19,28.740781443193395,pipa
2016-12-20,28.615338191289332,pipa
2016-12-21,28.530302085848277,pipa
2016-12-22,28.616521366958594,pipa
2016-12-23,28.902021977861207,pipa
2016-12-24,28.892752866120897,pipa
2016-12-25,28.861319622776783,pipa
2016-12-26,28.85805513487413,pipa
2016-12-27,29.047535611597624,pipa
2016-12-28,29.242465997966075,pipa
2016-12-29,29.40665035154336,pipa
2016-12-30,29.30645186307003,pipa
2012-01-01,27.460929438274054,not_pipa
2012-01-02,27.519957063269594,not_pipa
2012-01-03,27.57719616053371,not_pipa
2012-01-04,27.634872431780256,not_pipa
2012-01-05,27.668269223945224,not_pipa
2012-01-06,27.645903711720642,not_pipa
2012-01-07,27.680157819097982,not_pipa
2012-01-08,27.665277314502696,not_pipa
2012-01-09,27.602545243249008,not_pipa
2012-01-10,27.62364261381781,not_pipa
2012-01-11,27.590617880841705,not_pipa
2012-01-12,27.51952414747527,not_pipa
2012-01-13,27.497098310918688,not_pipa
2012-01-14,27.516082378198103,not_pipa
2012-01-15,27.514022745821666,not_pipa
2012-01-16,27.51901857634575,not_pipa
2012-01-17,27.464592722046763,not_pipa
2012-01-18,27.424332883857907,not_pipa
2012-01-19,27.40724974273446,not_pipa
2012-01-20,27.365574145701,not_pipa
2012-01-21,27.352169369433287,not_pipa
2012-01-22,27.458582289485832,not_pipa
2012-01-23,27.488498278982316,not_pipa
2012-01-24,27.499356215180455,not_pipa
2012-01-25,27.53486249600796,not_pipa
2012-01-26,27.560064671232393,not_pipa
2012-01-27,27.54985575387674,not_pipa
2012-01-28,27.34372307583123,not_pipa
2012-01-29,27.437279283914695,not_pipa
2012-01-30,27.435352365068688,not_pipa
2012-01-31,27.424409531244468,not_pipa
2012-02-01,27.48793806110501,not_pipa
2012-02-02,27.533485593130123,not_pipa
2012-02-03,27.58420948511409,not_pipa
2012-02-04,27.635517813420375,not_pipa
2012-02-05,27.598678542280275,not_pipa
2012-02-06,27.483557095205995,not_pipa
2012-02-07,27.37939782122708,not_pipa
2012-02-08,27.33890112132287,not_pipa
2012-02-09,27.35230101841667,not_pipa
2012-02-10,27.368964639295967,not_pipa
2012-02-11,27.37718223270997,not_pipa
2012-02-12,27.363108122493884,not_pipa
2012-02-13,27.475000975834796,not_pipa
2012-02-14,27.62729658280403,not_pipa
2012-02-15,27.752872946311346,not_pipa
2012-02-16,27.825433714204607,not_pipa
2012-02-17,27.79239460984351,not_pipa
2012-02-18,27.746986710904487,not_pipa
2012-02-19,27.793652194741135,not_pipa
2012-02-20,27.84649764025408,not_pipa
2012-02-21,27.789874206025335,not_pipa
2012-02-22,27.608227884035347,not_pipa
2012-02-23,27.733975728327614,not_pipa
2012-02-24,27.81002306518577,not_pipa
2012-02-25,27.799441645080005,not_pipa
2012-02-26,27.727587026720148,not_pipa
2012-02-27,27.789829672474347,not_pipa
2012-02-28,27.68302278130656,not_pipa
2012-02-29,27.636615982399494,not_pipa
2012-03-01,27.652194563713152,not_pipa
2012-03-02,27.67350848089138,not_pipa
2012-03-03,27.604834817785044,not_pipa
2012-03-04,27.64930352010218,not_pipa
2012-03-05,27.680301710372255,not_pipa
2012-03-06,27.72833983889854,not_pipa
2012-03-07,27.726047248145917,not_pipa
2012-03-08,27.77455244668396,not_pipa
2012-03-09,27.877300308718638,not_pipa
2012-03-10,27.97277243532876,not_pipa
2012-03-11,27.967034792945604,not_pipa
2012-03-12,27.880091373620527,not_pipa
2012-03-13,27.973552570881086,not_pipa
2012-03-14,28.024140555693556,not_pipa
2012-03-15,27.992888470955624,not_pipa
2012-03-16,27.926858965260276,not_pipa
2012-03-17,27.705515773038577,not_pipa
2012-03-18,27.62376290763282,not_pipa
2012-03-19,27.716552730563148,not_pipa
2012-03-20,27.77634336964619,not_pipa
2012-03-21,27.917084915368513,not_pipa
2012-03-22,28.14529966999043,not_pipa
2012-03-23,28.268305862105677,not_pipa
2012-03-24,28.157076753841242,not_pipa
2012-03-25,28.114915102373928,not_pipa
2012-03-26,28.076475639615342,not_pipa
2012-03-27,28.089201767148083,not_pipa
2012-03-28,28.09539459210109,not_pipa
2012-03-29,28.02555782264645,not_pipa
2012-03-30,27.939701838117873,not_pipa
2012-03-31,27.936848497214445,not_pipa
2012-04-01,28.065699762251175,not_pipa
2012-04-02,28.083767964231225,not_pipa
2012-04-03,28.058390493594953,not_pipa
2012-04-04,28.04337949327561,not_pipa
2012-04-05,28.17807538767254,not_pipa
2012-04-06,28.355628171463025,not_pipa
2012-04-07,28.398108299918395,not_pipa
2012-04-08,28.355038057556502,not_pipa
2012-04-09,28.23956167275824,not_pipa
2012-04-10,28.18043220609631,not_pipa
2012-04-11,28.166206131790943,not_pipa
2012-04-12,28.19764974628298,not_pipa
2012-04-13,28.224719669280706,not_pipa
2012-04-14,28.123756786487384,not_pipa
2012-04-15,27.99454597068947,not_pipa
2012-04-16,28.17360961285973,not_pipa
2012-04-17,28.192305187892536,not_pipa
2012-04-18,28.164642312196175,not_pipa
2012-04-19,28.206688371597888,not_pipa
2012-04-20,28.28022018381177,not_pipa
2012-04-21,28.435699939675676,not_pipa
2012-04-22,28.436462953763176,not_pipa
2012-04-23,28.368204907561815,not_pipa
2012-04-24,28.307758684929553,not_pipa
2012-04-25,28.41340699407402,not_pipa
2012-04-26,28.532302260388203,not_pipa
2012-04-27,28.528163301515203,not_pipa
2012-04-28,28.49942372520494,not_pipa
2012-04-29,28.572003300095826,not_pipa
2012-04-30,28.603616621127713,not_pipa
2012-05-01,28.680713690074864,not_pipa
2012-05-02,28.709283914694332,not_pipa
2012-05-03,28.48591302650723,not_pipa
2012-05-04,28.35343547070723,not_pipa
2012-05-05,28.535061743728022,not_pipa
2012-05-06,28.647837195273404,not_pipa
2012-05-07,28.65055879848124,not_pipa
2012-05-08,28.6366148291402,not_pipa
2012-05-09,28.60489647280083,not_pipa
2012-05-10,28.511058425889797,not_pipa
2012-05-11,28.520293371420443,not_pipa
2012-05-12,28.420938575636086,not_pipa
2012-05-13,28.527614616230796,not_pipa
2012-05-14,28.52866177566444,not_pipa
2012-05-15,28.522092367197743,not_pipa
2012-05-16,28.557381480430063,not_pipa
2012-05-17,28.59297052978959,not_pipa
2012-05-18,28.65675632518364,not_pipa
2012-05-19,28.64227609027359,not_pipa
2012-05-20,28.649816543060933,not_pipa
2012-05-21,28.86077241758632,not_pipa
2012-05-22,28.85974592810759,not_pipa
2012-05-23,28.85671950959866,not_pipa
2012-05-24,28.867151449558218,not_pipa
2012-05-25,28.821718090202616,not_pipa
2012-05-26,28.974913771690144,not_pipa
2012-05-27,29.05081570916577,not_pipa
2012-05-28,29.111914055569358,not_pipa
2012-05-29,29.04878748092688,not_pipa
2012-05-30,29.005725666229033,not_pipa
2012-05-31,29.03718640218586,not_pipa
2012-06-01,28.94476163017636,not_pipa
2012-06-02,28.795778361307264,not_pipa
2012-06-03,28.80982683368225,not_pipa
2012-06-04,29.03944767751322,not_pipa
2012-06-05,28.99677805968562,not_pipa
2012-06-06,28.788257247791062,not_pipa
2012-06-07,28.650995795039208,not_pipa
2012-06-08,28.61495732940635,not_pipa
2012-06-09,28.598353500585517,not_pipa
2012-06-10,28.681336272665988,not_pipa
2012-06-11,28.694182427876935,not_pipa
2012-06-12,28.59929677797096,not_pipa
2012-06-13,28.521616692097524,not_pipa
2012-06-14,28.61266119016359,not_pipa
2012-06-15,28.47230465561904,not_pipa
2012-06-16,28.457245573258582,not_pipa
2012-06-17,28.574035609098328,not_pipa
2012-06-18,28.629555019339268,not_pipa
2012-06-19,28.754302011993914,not_pipa
2012-06-20,28.872265799652233,not_pipa
2012-06-21,29.052878801320034,not_pipa
2012-06-22,28.972469128135984,not_pipa
2012-06-23,28.893939178879414,not_pipa
2012-06-24,28.661041127000463,not_pipa
2012-06-25,28.715861484688272,not_pipa
2012-06-26,28.843763794755336,not_pipa
2012-06-27,28.83545580355559,not_pipa
2012-06-28,28.963861023384545,not_pipa
2012-06-29,29.07851956992298,not_pipa
2012-06-30,29.031616514672994,not_pipa
2012-07-01,28.942512597139903,not_pipa
2012-07-02,28.89802322486783,not_pipa
2012-07-03,28.89022178063235,not_pipa
2012-07-04,28.998089492920762,not_pipa
2012-07-05,29.03302774919272,not_pipa
2012-07-06,28.844241155388364,not_pipa
2012-07-07,28.847431070579468,not_pipa
2012-07-08,28.888126663354743,not_pipa
2012-07-09,28.79354733685818,not_pipa
2012-07-10,28.702945601646505,not_pipa
2012-07-11,28.770797168304913,not_pipa
2012-07-12,28.74790860863703,not_pipa
2012-07-13,28.76952104254641,not_pipa
2012-07-14,28.791138089492943,not_pipa
2012-07-15,28.76979507469568,not_pipa
2012-07-16,28.72814804300769,not_pipa
2012-07-17,28.67634399063197,not_pipa
2012-07-18,28.68787383343387,not_pipa
2012-07-19,28.689825236861697,not_pipa
2012-07-20,28.73614758170399,not_pipa
2012-07-21,28.621738494020793,not_pipa
2012-07-22,28.49608530570243,not_pipa
2012-07-23,28.48532956601965,not_pipa
2012-07-24,28.533387832227415,not_pipa
2012-07-25,28.512923955856788,not_pipa
2012-07-26,28.633270732053514,not_pipa
2012-07-27,28.539486622192285,not_pipa
2012-07-28,28.56807636350733,not_pipa
2012-07-29,28.653511497107985,not_pipa
2012-07-30,28.766860473368567,not_pipa
