mmsi
412286275
412286049
800011391
257041940
257102540
900022492
412464704
412448862
412211158
412348936
412328041
412462091
412450763
247118400
412462625
412445853
412446406
412446895
412447642
412283549
412451125
412326432
412452823
412450646
412888226
412441399
412008101
900001402
412432471
412201622
412324261
412211077
412201171
412212825
412212842
998502015
412205105
412427825
412323883
412422795
900020654
412060626
412449309
412417064
412416784
121000592
412436018
412436134
412435758
412412545
412435359
412418233
412412328
412435941
900022503
412417274
412417739
412412824
412435956
412056529
412436206
412419292
412431381
412431395
412431488
412436537
412411160
412413884
900404827
900406859
412431206
905106128
415093505
412323199
412323002
412211254
412323312
412349507
412349035
120111015
412320825
412214145
412214167
412320024
413568929
412075289
412283804
412213486
412214233
316006847
412596899
412450702
367326990
273350120
412430343
412410331
412410364
900023003
900016776
412400266
412436123
412436683
412438065
412413596
412424708
412324241
412322041
412905898
412328109
412051892
412002054
412206587
412441275
412412018
412060937
412411156
412422181
412322881
412322928
251140540
412213675
412469036
412459929
412443387
412437729
412421504
412437212
412422564
333301286
412411605
412435876
900005627
412439296
905101128
900402677
900314202
901248552
900306218
412214637
412435625
412214634
412312323
898980002
412260029
412213989
412439745
257669500
412433625
412424691
257663500
412430245
211528000
412370549
412327317
800003798
257350520
412451119
367473990
412286291
412211171
412200338
412892369
412451519
412325817
412016888
440208010
271062071
412433214
900114234
271072674
228921000
820040816
412444918
333302330
412323187
413978924
412419323
211699000
412349496
412324673
227145400
412410169
412555855
412412019
412325228
412431388
412123435
412421368
440002750
548536300
800010378
367580950
412469918
900015057
412431051
412441858
412422156
412419867
412450701
412448655
905101113
412450189
412413007
412416229
277007000
900403523
412416491
412213621
316002507
412444823
257049140
900402231
900409125
412469796
412456743
412370238
9102276
412451509
413242255
412420649
9102693
412452998
412334567
412070010
412327208
412327545
412286341
800031572
240108000
412451716
412201633
412400073
412441463
412436023
412439683
412445111
900416409
412451654
412432051
412435503
412449688
412412726
412421548
412213084
412412628
412417861
412449826
412000035
412417134
316007614
367189270
412422495
900019377
900268676
412071025
900272327
412449868
412080242
412422754
271072206
412438178
412410297
412441771
412441846
956369656
412589641
412328404
412419121
548023500
412479311
227319780
412420161
412431103
251487540
412433132
244780548
227377000
250000864
250000594
220095000
224308000
211319670
701000823
219237000
701000626
701000720
9020204
219006442
257898500
220333000
219294000
412420796
431457000
440100760
235002051
224026860
247058200
249000930
263408470
263482000
239123000
239128000
247146950
431316000
412320111
251756000
251057000
263354000
239305000
412251001
412251015
251097000
412203429
251026000
251194110
412698010
251331110
770576062
224099450
601221000
247086590
273359300
368206000
368548000
259617000
224241000
257767490
316020966
367188060
997752914
440935000
224122000
412464639
412474867
412462122
228211700
227602810
273510600
224094520
800031103
228309900
432276000
205189000
244078096
245456000
740349000
245442000
412448726
246068000
618000500
701000732
701000512
220334000
701000591
441666000
232006830
701006182
251031110
770576111
770576153
617073000
227312050
368038000
227419000
227109900
224540000
258057000
503556000
245352000
441044000
273447930
416031900
441815000
367093360
259478000
259554000
431812000
412432401
900017265
412449986
413008339
245700000
412413091
273896810
273417010
412411015
412364121
440130140
440130530
412369179
412322506
273421800
224016930
558558699
412325471
800005216
412327645
412324838
273442420
412325676
412325713
800003779
412205553
415001118
800004663
412205146
412201187
237151000
251351110
412697160
412479549
567334000
412464637
412478052
412463782
224142870
259195000
412460621
412460745
412469461
412469117
412460639
250106840
412444952
224793000
412450829
900014714
412443180
412443619
432685000
416505000
701000892
367124090
701000934
273516600
251480110
257456500
257030540
250001702
250177000
244075000
503617500
276782000
412440154
230996350
412327526
412430920
224171140
271072427
412201399
271072365
271072294
224098790
412286074
224044240
412286276
412819123
224049670
227321780
224208650
224354000
257416000
412468574
227560790
227423000
235068406
205106000
244377000
316002917
245247000
244869000
244609000
235030823
235005319
416771000
955803501
266170000
235002430
273828600
266158000
239240000
247142250
725000570
251752110
224048860
412011436
251531240
251375110
257301040
251348340
224229980
224238430
224071870
224007270
224107960
247151810
224123370
247121720
257620500
601783000
247100070
224859820
247120760
257803500
257883500
367428110
412469114
412470016
412469529
469215330
235064831
235094789
800030564
227319430
227317840
366748340
333305618
412433673
412450093
410300169
412437834
204815000
440129020
233860000
412819027
412110028
416002642
271072277
271072620
271072399
224213490
412478056
900017746
900019770
412447337
412444879
412443207
412441039
412449118
900023828
412442211
412449427
997753122
367152840
413823542
275272000
275271000
234912000
415976556
247146440
440238000
247142430
316003527
900000002
231041000
412433195
412404298
412433510
412432123
412431404
412433199
412437251
412417127
412437139
412449861
332145441
412417493
412418747
416002198
412435571
412435405
440018000
412439269
412438202
412418614
412418485
900005710
412419064
412438865
412438802
412417098
412437837
998500013
413220125
412438215
412438877
412413872
412438645
412436031
900310214
412411029
900306303
412371021
900306902
412366545
412328166
412326872
800010176
412286213
412321594
412206525
257157240
257651500
227320000
412464595
412462225
412460721
412460233
412460842
412451883
412443266
246107000
412412204
366867690
412443799
412349634
412324107
800016286
412326980
412211668
247151920
412554176
412476437
227104700
440815000
412431341
412412148
412413867
412963896
271072545
271069018
900016722
412409449
412464614
412460759
412452029
412451947
412448243
273844800
900022720
667788211
245333000
224260750
247304770
224020840
412204006
224176442
412445209
902913019
412419279
412460013
412476344
412444605
413930216
412412398
412003736
412549654
412413279
412439211
412438711
412439126
900306906
247142720
820040846
900019580
413111116
257384020
303072000
413598475
235060021
533000538
338004751
367489280
257629500
926014111
412203725
251311240
251800540
412469364
412419624
800030553
247144090
415834968
800003372
412996016
247072810
257135020
416002745
412017056
412412765
412353002
412324774
412324218
412324223
412325609
412324209
412324292
412323745
412324005
800022676
412210385
412211689
211182000
412070648
271072428
247050520
235006654
412431153
412419355
412371192
257735500
228848000
367408970
257311940
412462217
800004800
412449916
219005216
440100630
800013549
412321244
412327494
412324229
412325364
412300264
412010338
418888899
800000079
246327000
265759000
271040354
257197320
271072792
440110340
910060315
244957000
277215000
277253000
412439814
235005900
440700480
271072027
247145410
251332540
905115108
412277777
247123080
316023522
432907000
412464638
416008866
412323566
412200519
412035198
412200551
110767890
316017443
232006700
367070360
413901052
412860087
412860055
900019254
412349636
926000467
237881000
244810070
413025086
412283514
251304440
412452102
900234262
251195110
251842270
224048130
412452585
412412494
303599000
412364009
3060
412449247
224137290
412260112
200000173
412449004
412656412
200001998
412327395
412349732
412323692
412472117
412418965
412422482
412326513
412515125
271072216
257024600
412325084
820040835
412035033
413111166
273840710
271072464
800030700
247122630
416201800
412413842
790701459
412110427
412431356
412076529
900404466
412370953
412441223
412420254
412325523
275221000
273822400
416002622
412433494
412419712
900401357
900268825
412365132
412348659
412327573
251218110
271062041
413000269
900405116
413900508
412327352
432585000
412323679
412325786
412202529
412450825
412805123
412286076
412286263
412444724
204285000
412326295
412326613
800019990
800024284
412326128
412213241
412130725
412207516
412324244
415325436
412201625
412201608
412416466
412417485
412438105
412324582
900411592
412325153
412209058
412203681
900405126
800025936
412203607
412327764
412442029
232004523
237687000
412440620
900000403
412430218
900016799
412000216
412411624
412437461
412435592
412417101
412437104
412435323
412412376
412436217
412438255
412417538
412431521
412437583
412412701
412413728
412413628
412413709
412422319
240000882
412349699
800020284
412327236
412327233
412214757
412213978
412213734
412328095
412283674
412005158
412283808
412003098
412002218
412214752
412205959
412452944
237658000
251843870
316003098
412327786
412414396
200004757
412410714
412412405
412438816
412327347
233486000
412349776
412846798
412327848
412205039
412564321
412260838
412213465
412443862
412414711
900426810
412325618
412416747
412436888
412421659
900404636
412322521
412283738
412000200
412444224
412437272
412436994
412421467
412417112
412439167
412439129
900268165
412437766
900307511
900406265
412438905
664137000
412469731
412441468
199056789
412435665
412436395
235002022
905103198
905103266
235009660
412326810
263419560
247121190
412441853
271072425
257139040
900402418
271072331
257009040
200004405
235024416
242908000
412389000
247155630
316004050
440038000
910100075
412460484
276544000
900033333
412441944
412320839
801254788
412069655
412413171
901298826
900301287
412451319
900016793
412320682
412432231
900268852
412322774
222112882
412412766
201075057
900900399
900404826
273435790
412322236
412328828
412432699
413555326
412320679
412824533
412212838
902901468
900402603
412441993
257594500
412431162
900023123
800031888
316005292
412452838
412438231
800003468
0
415100116
200005183
412437791
412412663
235075355
412283673
412412616
412417692
412413173
412438031
412421687
412432074
412441481
412431109
412410122
412432815
900402655
900411523
232007790
900405516
412422367
412330088
412431064
412450269
900402116
412349158
412452967
412415642
412438301
412452696
412450885
412437023
412318889
800033440
412445472
224307830
412435373
412422585
412201087
412329184
271072717
412414351
412452132
413242239
412325274
211551270
412035682
412477759
412413535
576796000
412412577
412435394
412411024
271072033
412211517
900307608
412421678
412413741
412417527
412417002
247145360
900402147
412430269
900364207
412460208
800032402
412060788
412476323
412370412
900305535
412323273
412416787
412422377
601022900
412450768
412435379
251478340
412449809
400288837
412349391
200000360
910060278
228020900
205273000
205333000
412441843
250002836
440801000
422371407
367352000
369531000
627006000
273352930
265612260
228205800
412420793
257056440
367327570
432444000
512003817
725000287
232007650
273442820
412420238
247143580
412326536
412326073
224081430
331000081
412677850
412326411
409010112
412004673
251032110
231038000
231730000
416003089
247142750
251367110
240632000
224052840
412203441
251505440
239093000
224020890
224154000
366804620
238111111
272007400
227120900
431700980
228222600
227584000
227483000
227396000
440950000
211272580
224048290
228806000
228267900
228143600
231107000
227337000
235006840
227318330
273450850
412001927
412449779
245527000
273259100
440802000
440055000
235013325
367355000
224069130
259434000
235004690
367730000
263822000
412420455
237618000
227322420
331273000
366773410
247144910
312888000
257570500
257463500
312021000
366927000
740358000
273353630
273846300
367117390
440820000
367149760
667342000
258086000
257548600
226180000
273840810
412449665
412448941
412450079
412449616
412449634
412432365
745004100
900313206
412413082
219013538
275222000
701006360
412327408
412349736
235003460
263418780
240430000
412098888
412323879
412985446
412325537
247146830
412324927
412324166
412324206
412008135
412324693
413232008
810080290
820080115
412323617
412205577
402012319
412320468
412205613
412211678
412202763
237216000
412000973
412420406
240337000
416002515
412699040
412672170
257436500
412475971
333388888
900018673
412464409
412477781
412474726
412461718
273827320
412469768
412460606
412460683
412470427
316023119
228158600
412444953
412451568
412443404
416315000
416862000
349052425
701019000
257592500
244328000
273345230
266348000
367033950
273826220
900310222
257164340
257017240
257741500
230987140
231266000
110703107
271072430
271069017
110703143
271072400
271072200
228172900
247083540
224236430
227866000
228238600
412478232
412470465
412469362
412469986
227569050
412470227
227307000
412444593
227853000
235074776
333304258
899788999
413004775
123335442
111199923
245775000
211315540
211459000
245262000
998507648
261010020
244541000
900301220
218363000
257084820
248000280
235070436
367037960
440115770
230987350
235001320
239233000
224430000
247144230
263462000
412555333
237132900
251826940
224082230
224073640
251472640
412201792
251110740
251539110
251386540
251472440
224050230
367112630
251496640
251812840
247110440
207422000
247081440
247081180
247083920
247061750
273291400
272650000
247051720
247051470
412469987
227323270
812001637
412451440
227300250
440002270
316002974
121001886
412436525
412436498
503339000
800008782
412413257
412110256
412420458
259526000
257453500
412366508
235004300
235001390
257005110
247281250
271062021
257559600
273443790
412461596
412462253
412401896
261007820
800017838
900017544
235004610
237444000
412420231
257110720
259375000
367492890
745000400
412441579
412432162
412433644
412433293
412417732
412419559
412443349
412433717
412436068
412419768
412431045
412435234
111199811
900002304
413412098
900019030
412435502
367618000
412439168
412417689
412419752
412435469
412419384
412438649
412416985
900009094
900262156
412436358
412435109
412412602
412435217
412438831
412438625
412438664
412420439
900020045
900306216
900306810
412370952
900306953
415001134
412000625
412019230
415001106
100700833
412004291
271072812
224103760
257117820
412477599
412480256
413000027
412468219
412462315
412444717
412327354
412324623
416000661
412323599
412234113
412203195
412461707
412433257
412432608
111204172
412450432
273358420
900264328
271040036
271072279
110300488
412460402
412451454
303544000
503703000
245364000
412422508
413221207
413242221
247122670
224245280
224133306
412450232
412462246
228121000
225330000
412417297
412419789
900004522
412435974
912041526
412412543
900022390
231656205
412886028
224006570
257167020
800030802
412461732
259697000
900011300
245766000
251579440
273293400
545401202
235000765
412420698
900403403
412349373
100702529
271062101
247281290
224391570
257824500
227637370
412324127
412324212
412326032
412320626
412211205
412476431
900402628
412323114
257012540
412462254
412450367
412432394
412433919
900268012
900306972
432899000
271072041
412462275
412665999
428000117
412324323
412200886
240253000
251343840
247081270
412470185
412437972
900019365
926033089
412327815
412325854
820040513
415602782
412448947
412429012
271072293
412464845
412447216
412449252
412415976
412001871
412411111
412370951
232007060
431796000
251802640
416003765
800000202
366526010
306031000
412441108
865132201
710080007
412324686
412326394
800024307
412212599
416442080
110329001
820040931
416001496
800033976
227317870
412469690
412370375
412324308
800011374
412469351
412412717
413528545
412444906
412450946
416000005
9102800
9020187
412438126
412341578
250002764
235005859
247083460
367528590
226171000
251840870
417418900
412286035
440011100
412444603
271056050
219014162
3674803
251110940
412475373
412438601
900411887
412205737
820040925
412203086
412200575
412445061
412431078
412435817
412327144
412324727
412324579
412007678
412447606
273446920
412323516
412460793
366734650
412419725
412435535
900412805
412301668
412328136
316021342
412462422
412462518
412449629
701000805
412349839
412324485
251838770
224025840
228206000
412452871
412350071
412413963
257189800
251258240
412464061
900307312
412327332
412475022
412433414
412431172
412418647
110706891
412444058
412446987
247144760
412451508
900405171
412322829
412322803
257473920
412477216
412440236
701006083
412446257
412286324
412286314
412327579
412283695
900029485
412451563
412451813
800130406
412349138
412413624
412022048
412213354
412201557
412324436
412323886
412986333
412417241
412435436
800019162
412418737
412415997
412435894
412438223
412205208
412201088
412411169
224087830
412416691
412412882
412432509
900020784
412410782
412417743
412435726
412417426
412431519
900218377
900218188
412411749
412421457
412431024
900012284
900306111
412370055
412413832
412321933
412322456
412349662
412349626
412325101
412213872
412209059
412286336
412286346
412213277
412202842
412004135
412462848
412430506
224056870
412430202
200004758
412415274
412442016
412418665
412436934
412352253
412322863
412327031
412349428
412325428
412845356
800004608
800010364
412220086
412214315
412214378
316020458
412322507
412416737
413403440
900404261
412437014
412433452
412437607
412435667
412413131
412438992
900234207
412417069
900306961
412321676
413000789
440702270
227611930
412435477
413242278
412420128
900405139
905103239
412692879
412260081
110700906
412469658
412419672
412422182
900411847
902901683
412447632
998520023
412414762
237228000
316003227
271072408
412435132
412422168
412370863
257305940
247101880
257201540
412413381
271072278
412061966
412433492
412438585
412436144
416000143
416000955
412479696
412419297
413243045
224090880
412433226
412414655
412436432
412283689
271062049
412450476
412330358
412445689
412001990
239117000
412469913
235085356
412463809
412439185
412213305
412469726
412432356
412449962
415000598
412329039
412324392
412353293
412447268
412450622
412432186
412413925
412449694
412432811
412556666
412435921
412440085
367578320
820080124
367374650
412445088
412441506
412431676
412448762
412370335
412004649
9103923
412444772
412451698
412435813
900022612
412416482
800030076
412437393
412349027
415000277
412324728
412435707
900415265
412200359
412283753
412432589
424
367100960
412441316
900404479
900307513
412431095
412421518
412329011
412451488
412451384
412419072
412203489
412436676
412000898
271062086
412417769
412425911
9010785
412435809
412422559
412445245
412438854
271062075
412422802
412416273
261515000
412411014
412449739
412470198
900404876
413856444
412451057
412206517
503502100
412438572
900411689
412329093
900234569
412431477
412431025
412477821
412436592
412324524
902248372
412431053
412424696
412320212
413324337
412370315
251225540
100712299
900403371
250379000
257582600
601045000
218325000
775627000
440927000
235014511
441374000
250370000
701000881
220127000
338626000
235001340
725000990
725000620
701006056
701000959
440700330
247146640
247147320
412099998
247143860
316323000
247146010
231189000
412326089
257487700
412326211
224088940
412700626
224126930
800010223
258526000
251526000
968857421
331119000
412286161
412286171
251427000
251219110
247094940
367485810
412672030
316001449
503584700
227318310
431482000
273457870
338494100
273331630
440236000
224021640
205284000
431253000
258596000
367162440
224067130
224051160
250000527
201210158
273521100
227575000
224004810
441018000
227311000
250486000
316001963
224020680
232005530
227143100
273441490
227319460
227347000
245567000
246431000
246742000
725000580
366556140
219001149
701000614
220279000
367358360
251197110
431154000
367479750
412673730
316002801
273353090
228905000
224318000
228240800
235078558
211223680
368698000
441221000
259470000
251224110
444095214
529440000
412441192
412448884
413693970
998500012
412434223
412120504
368564000
273847910
412327482
701000834
237698000
198412055
323103000
412323572
412327648
412325496
412324696
412323828
412325922
412320911
412320186
251531110
367008260
416229800
412420251
273355660
271056036
248000810
273811300
227010600
900017835
412464959
412462419
412463898
412470117
412460762
412460765
412470493
875401258
412470505
246274000
227533000
235001239
228028900
412451566
441767000
416510000
416180600
416721000
416848000
338085121
273847110
257164640
251347110
419314000
273354540
273517500
273844020
244742000
412441365
244710825
412414678
250104700
250106800
412433902
235096106
235118000
235085082
440452000
725000215
412348739
271062080
224184270
224008890
224185250
247061610
224079000
224201150
224121650
247083070
412476464
412477063
412473556
412474865
235090189
900022690
413211080
900025126
413005801
789899988
245254000
121000542
244836000
246489000
412695680
